meter_reading,consumed_power,white_goods
88199.5792,1.4315,0.3489
88201.5729,1.9937,0.8591
88203.6078,2.0349,0.8849
88205.6235,2.0157,0.8423
88207.5535,1.93,0.8362
88209.2835,1.73,0.5727
88210.725,1.4415,0.3502
88211.6908,0.9658,0.8886
88212.3767,0.6859,0.5872
88213.0545,0.6778,0.6444
88213.2079,0.1534,0.0773
88213.8905,0.6826,0.6052
88214.5354,0.6449,0.5807
88215.2041,0.6687,0.6636
88215.6533,0.4492,0.3315
88216.388,0.7347,0.6656
88217.3799,0.9919,0.9211
88217.4647,0.0848,0.0695
88217.871,0.4063,0.3251
88218.3188,0.4478,0.3431
88219.0213,0.7025,0.6698
88219.9194,0.8981,0.8585
88220.274,0.3546,0.3165
88220.975,0.701,0.5998
88221.3595,0.3845,0.3224
88222.2686,0.9091,0.8763
88223.1695,0.9009,0.8538
88223.2731,0.1036,0.0698
88223.6243,0.3512,0.3059
88224.5657,0.9414,0.8744
88224.718,0.1523,0.0747
88225.7441,1.0261,0.9263
88226.6761,0.932,0.8797
88227.6385,0.9624,0.957
88227.7177,0.0792,0.0747
88228.0715,0.3538,0.3483
88228.794,0.7225,0.639
88229.1874,0.3934,0.3129
88229.2731,0.0857,0.0804
88229.9767,0.7036,0.6154
88230.3586,0.3819,0.3413
88231.695,1.3364,0.3263
88233.129,1.434,0.3269
88234.4588,1.3298,0.3282
88235.8053,1.3465,0.3398
88236.8278,1.0225,0.0765
88238.7347,1.9069,0.8831
88239.7496,1.0149,0.0743
88240.9089,1.1593,0.0724
88242.3525,1.4436,0.3142
88243.7619,1.4094,0.2999
88245.2573,1.4954,0.31
88247.1732,1.9159,0.8222
88248.7355,1.5623,0.6007
88250.7251,1.9896,0.8394
88250.8757,0.1506,0.0757
88251.76,0.8843,0.8119
88252.7003,0.9403,0.903
88253.5661,0.8658,0.8609
88254.1734,0.6073,0.574
88255.0678,0.8944,0.8154
88255.4757,0.4079,0.3483
88256.4915,1.0158,0.9192
88256.8609,0.3694,0.2977
88257.581,0.7201,0.6772
88257.9782,0.3972,0.3266
88258.884,0.9058,0.8475
88259.2462,0.3622,0.332
88260.254,1.0078,0.899
88260.9453,0.6913,0.656
88261.1263,0.181,0.0721
88261.2227,0.0964,0.0679
88261.5723,0.3496,0.3168
88262.174,0.6017,0.5861
88263.1596,0.9856,0.9158
88263.2515,0.0919,0.0768
88263.9725,0.721,0.6441
88264.5883,0.6158,0.6104
88265.2263,0.638,0.633
88265.5958,0.3695,0.3296
88265.7274,0.1316,0.0739
88265.8868,0.1594,0.0755
88266.2797,0.3929,0.3206
88267.2406,0.9609,0.9203
88268.0942,0.8536,0.8184
88268.2435,0.1493,0.0798
88268.6476,0.4041,0.3426
88269.2352,0.5876,0.5823
88269.632,0.3968,0.3535
88271.1704,1.5384,0.35
88272.8302,1.6598,0.5749
88274.3014,1.4712,0.3315
88276.2382,1.9368,0.8045
88277.9182,1.68,0.5957
88279.0637,1.1455,0.0759
88280.5131,1.4494,0.3111
88281.7242,1.2111,0.0784
88282.8996,1.1754,0.082
88283.9267,1.0271,0.0759
88285.5434,1.6167,0.5822
88286.5974,1.054,0.0703
88288.3583,1.7609,0.6313
88289.9581,1.5998,0.6726
88290.9106,0.9525,0.9138
88291.2713,0.3607,0.3142
88291.9812,0.7099,0.6612
88292.3635,0.3823,0.3366
88292.7524,0.3889,0.3247
88292.946,0.1936,0.0822
88293.6286,0.6826,0.6675
88293.7808,0.1522,0.0733
88294.4491,0.6683,0.5687
88295.4045,0.9554,0.885
88295.7495,0.345,0.3149
88296.1376,0.3881,0.3124
88296.7934,0.6558,0.6
88296.9279,0.1345,0.0734
88297.9154,0.9875,0.9446
88298.8741,0.9587,0.8559
88299.0145,0.1404,0.0679
88299.6832,0.6687,0.6635
88299.8277,0.1445,0.0742
88299.9123,0.0846,0.0704
88300.5844,0.6721,0.6033
88301.4772,0.8928,0.8521
88301.6298,0.1526,0.0707
88302.5489,0.9191,0.914
88303.4402,0.8913,0.8597
88303.8325,0.3923,0.3037
88304.2555,0.423,0.3164
88304.4233,0.1678,0.0684
88305.4213,0.998,0.921
88305.7476,0.3263,0.3114
88306.4353,0.6877,0.6143
88307.1467,0.7114,0.631
88307.8693,0.7226,0.6513
88308.5592,0.6899,0.6444
88310.3646,1.8054,0.6713
88311.7378,1.3732,0.3199
88313.5942,1.8564,0.6699
88315.5157,1.9215,0.8805
88317.3886,1.8729,0.853
88319.3192,1.9306,0.884
88321.0139,1.6947,0.6247
88322.179,1.1651,0.0703
88323.537,1.358,0.3317
88324.6101,1.0731,0.0732
88325.8018,1.1917,0.073
88327.4583,1.6565,0.583
88329.1906,1.7323,0.5674
88330.698,1.5074,0.3203
88331.4263,0.7283,0.6802
88332.3632,0.9369,0.8548
88333.0971,0.7339,0.6811
88333.2231,0.126,0.0678
88333.344,0.1209,0.0797
88333.7294,0.3854,0.3065
88334.6277,0.8983,0.883
88335.3325,0.7048,0.6689
88336.234,0.9015,0.8583
88336.9475,0.7135,0.647
88337.623,0.6755,0.6411
88338.3207,0.6977,0.6147
88338.4925,0.1718,0.0758
88339.5001,1.0076,0.9323
88339.8461,0.346,0.3412
88340.8246,0.9785,0.8995
88340.9736,0.149,0.0748
88341.3142,0.3406,0.3352
88341.6685,0.3543,0.3023
88342.0623,0.3938,0.3227
88342.3774,0.3151,0.3104
88342.7746,0.3972,0.3311
88343.7494,0.9748,0.9052
88343.9054,0.156,0.0781
88344.8408,0.9354,0.8634
88345.7618,0.921,0.8405
88346.6217,0.8599,0.8195
88346.9818,0.3601,0.3145
88347.6713,0.6895,0.6469
88348.5675,0.8962,0.8653
88348.9672,0.3997,0.3285
88349.7261,0.7589,0.6863
88350.0912,0.3651,0.3103
88351.0659,0.9747,0.8728
88352.7358,1.6699,0.5685
88353.8004,1.0646,0.0818
88355.1691,1.3687,0.3486
88356.2834,1.1143,0.0792
88358.0384,1.755,0.5975
88359.6827,1.6443,0.6138
88360.8167,1.134,0.0788
88362.664,1.8473,0.8866
88363.832,1.168,0.0728
88365.08,1.248,0.0733
88366.3625,1.2825,0.33
88367.3556,0.9931,0.0822
88368.4048,1.0492,0.0818
88370.0726,1.6678,0.6333
88370.9974,0.9248,0.8575
88371.3786,0.3812,0.2963
88371.9959,0.6173,0.574
88372.6804,0.6845,0.6413
88373.1207,0.4403,0.3438
88373.2607,0.14,0.0731
88373.3362,0.0755,0.0702
88373.5067,0.1705,0.0738
88374.1653,0.6586,0.6299
88375.1206,0.9553,0.905
88375.2629,0.1423,0.0791
88375.3644,0.1015,0.0695
88375.4769,0.1125,0.0803
88375.6173,0.1404,0.068
88375.9966,0.3793,0.321
88376.147,0.1504,0.0678
88376.8396,0.6926,0.5853
88377.7949,0.9553,0.883
88377.9163,0.1214,0.0766
88378.8911,0.9748,0.8721
88379.5504,0.6593,0.5779
88380.5383,0.9879,0.907
88380.7187,0.1804,0.0825
88381.6017,0.883,0.8257
88381.9874,0.3857,0.3161
88382.9343,0.9469,0.9014
88383.9448,1.0105,0.9088
88384.0386,0.0938,0.0785
88385.0022,0.9636,0.9179
88385.6062,0.604,0.5892
88386.597,0.9908,0.8884
88387.5534,0.9564,0.898
88388.4939,0.9405,0.8707
88389.2064,0.7125,0.6365
88390.2634,1.057,0.0775
88392.1236,1.8602,0.8808
88393.7886,1.665,0.5983
88395.6333,1.8447,0.8325
88397.053,1.4197,0.3495
88398.3909,1.3379,0.3433
88399.5206,1.1297,0.0803
88400.7708,1.2502,0.2994
88401.9617,1.1909,0.0713
88403.036,1.0743,0.0697
88404.4494,1.4134,0.3236
88405.4449,0.9955,0.076
88407.2543,1.8094,0.8003
88408.6468,1.3925,0.3091
88409.517,0.8702,0.8656
88409.9091,0.3921,0.3057
88410.0322,0.1231,0.08
88410.7542,0.722,0.647
88411.0781,0.3239,0.2959
88411.4665,0.3884,0.3305
88412.365,0.8985,0.8134
88413.0518,0.6868,0.6358
88413.7874,0.7356,0.6531
88414.7032,0.9158,0.887
88415.046,0.3428,0.3268
88415.1646,0.1186,0.0727
88415.5193,0.3547,0.3091
88416.1204,0.6011,0.5733
88416.5005,0.3801,0.3481
88416.6555,0.155,0.0789
88417.0426,0.3871,0.3251
88417.6537,0.6111,0.5702
88418.3795,0.7258,0.6489
88419.3156,0.9361,0.8943
88419.4695,0.1539,0.0824
88419.5861,0.1166,0.0792
88419.7436,0.1575,0.0808
88420.3935,0.6499,0.5917
88420.8207,0.4272,0.3417
88421.808,0.9873,0.8785
88422.5298,0.7218,0.6772
88423.4762,0.9464,0.8346
88423.5957,0.1195,0.0768
88424.2617,0.666,0.5822
88425.2237,0.962,0.903
88425.5835,0.3598,0.3252
88426.4816,0.8981,0.8649
88427.1942,0.7126,0.636
88429.1839,1.9897,0.8787
88430.5701,1.3862,0.3369
88432.4113,1.8412,0.6433
88433.8087,1.3974,0.3147
88435.5158,1.7071,0.5777
88436.982,1.4662,0.3068
88438.6374,1.6554,0.6203
88439.7344,1.097,0.0787
88441.163,1.4286,0.3182
88443.0214,1.8584,0.8227
88444.9458,1.9244,0.9028
88446.785,1.8392,0.6558
88448.6068,1.8218,0.8476
88450.3435,1.7367,0.6503
88450.4681,0.1246,0.07
88450.8534,0.3853,0.2996
88451.2209,0.3675,0.2985
88451.5469,0.326,0.3099
88452.2623,0.7154,0.6166
88452.4,0.1377,0.0797
88452.7821,0.3821,0.3525
88453.13,0.3479,0.3434
88453.8259,0.6959,0.6544
88454.2313,0.4054,0.3213
88455.2022,0.9709,0.9351
88456.253,1.0508,0.9442
88456.4203,0.1673,0.081
88456.5339,0.1136,0.0712
88457.4373,0.9034,0.833
88458.3527,0.9154,0.8742
88458.9938,0.6411,0.5729
88460.0075,1.0137,0.9041
88460.4041,0.3966,0.3164
88461.0562,0.6521,0.647
88461.7225,0.6663,0.6042
88462.4126,0.6901,0.6288
88462.8376,0.425,0.3403
88463.4993,0.6617,0.6037
88463.6496,0.1503,0.0748
88464.5941,0.9445,0.9098
88465.4366,0.8425,0.8275
88466.4007,0.9641,0.8925
88466.5432,0.1425,0.0683
88466.9245,0.3813,0.3523
88467.2972,0.3727,0.3408
88468.1305,0.8333,0.8181
88468.2523,0.1218,0.0762
88468.9741,0.7218,0.6635
88470.2034,1.2293,0.0686
88471.793,1.5896,0.5962
88473.6121,1.8191,0.8684
88475.3275,1.7154,0.6746
88476.5448,1.2173,0.0801
88478.2313,1.6865,0.6628
88480.0311,1.7998,0.8432
88481.234,1.2029,0.0809
88482.3934,1.1594,0.0818
88484.0791,1.6857,0.6759
88485.8059,1.7268,0.6632
88486.8758,1.0699,0.0818
88488.3163,1.4405,0.3451
88489.4961,1.1798,0.081
88490.361,0.8649,0.8223
88491.2055,0.8445,0.8046
88491.6024,0.3969,0.3071
88491.9981,0.3957,0.348
88492.9177,0.9196,0.8683
88493.7007,0.783,0.682
88494.6331,0.9324,0.8487
88495.0953,0.4622,0.3567
88495.224,0.1287,0.0773
88495.9743,0.7503,0.665
88496.6369,0.6626,0.5932
88497.2669,0.63,0.6002
88497.9401,0.6732,0.62
88498.0607,0.1206,0.069
88498.14,0.0793,0.0745
88498.2609,0.1209,0.0785
88498.9007,0.6398,0.5952
88499.7672,0.8665,0.8254
88500.4394,0.6722,0.6677
88500.5443,0.1049,0.0734
88501.5137,0.9694,0.8775
88502.2757,0.762,0.6765
88503.1617,0.886,0.8169
88503.8027,0.641,0.6114
88504.7794,0.9767,0.8636
88504.9356,0.1562,0.0803
88505.653,0.7174,0.672
88506.313,0.66,0.6284
88506.9465,0.6335,0.6282
88507.3402,0.3937,0.3446
88508.3165,0.9763,0.8992
88509.2734,0.9569,0.872
88509.9116,0.6382,0.6059
88510.599,0.6874,0.5879
88512.2591,1.6601,0.6506
88513.9627,1.7036,0.6305
88515.1728,1.2101,0.0719
88516.9287,1.7559,0.7897
88518.5766,1.6479,0.6751
88520.5673,1.9907,0.8144
88522.4185,1.8512,0.8787
88523.5776,1.1591,0.0808
88525.5485,1.9709,0.8554
88527.6022,2.0537,0.8661
88528.7724,1.1702,0.0813
88530.1681,1.3957,0.3018
88531.3252,1.1571,0.0725
88532.3549,1.0297,0.0824
88532.9798,0.6249,0.6195
88533.9163,0.9365,0.851
88534.0948,0.1785,0.0789
88534.4693,0.3745,0.3022
88535.1912,0.7219,0.6657
88535.3654,0.1742,0.0742
88536.3055,0.9401,0.8268
88537.0571,0.7516,0.6722
88537.1999,0.1428,0.0741
88537.5619,0.362,0.3234
88538.1883,0.6264,0.5936
88538.5186,0.3303,0.3155
88538.8852,0.3666,0.3198
88539.8691,0.9839,0.8998
88539.9709,0.1018,0.0676
88540.3464,0.3755,0.3318
88540.6983,0.3519,0.3087
88541.5697,0.8714,0.8402
88541.9418,0.3721,0.3449
88542.3076,0.3658,0.3281
88542.9641,0.6565,0.6421
88543.0737,0.1096,0.0709
88543.4392,0.3655,0.3066
88544.1208,0.6816,0.6122
88544.7971,0.6763,0.6079
88545.1802,0.3831,0.3265
88545.3522,0.172,0.0704
88546.0493,0.6971,0.6202
88546.422,0.3727,0.3276
88547.3923,0.9703,0.8904
88547.7654,0.3731,0.3438
88548.4317,0.6663,0.6506
88548.8286,0.3969,0.3516
88548.9512,0.1226,0.0752
88550.3304,1.3792,0.339
88552.0723,1.7419,0.6498
88553.7927,1.7204,0.6228
88555.2138,1.4211,0.3401
88556.7041,1.4903,0.3369
88558.7348,2.0307,0.885
88560.6994,1.9646,0.8618
88562.3526,1.6532,0.6476
88564.2013,1.8487,0.8605
88566.2054,2.0041,0.843
88567.546,1.3406,0.3505
88568.8779,1.3319,0.3172
88570.8367,1.9588,0.8329
88571.9088,1.0721,0.0788
88572.2518,0.343,0.3026
88572.9458,0.694,0.6249
88573.0977,0.1519,0.0789
88573.727,0.6293,0.581
88574.6549,0.9279,0.8515
88575.0479,0.393,0.3353
88575.391,0.3431,0.338
88575.7749,0.3839,0.3147
88576.1661,0.3912,0.3105
88576.5377,0.3716,0.3179
88576.9671,0.4294,0.3562
88577.3041,0.337,0.3034
88578.2052,0.9011,0.8421
88578.3582,0.153,0.0793
88578.5042,0.146,0.0757
88579.5316,1.0274,0.9157
88579.9038,0.3722,0.3402
88580.2855,0.3817,0.3236
88580.656,0.3705,0.3152
88581.6031,0.9471,0.8686
88582.5565,0.9534,0.8917
88582.6792,0.1227,0.0785
88583.036,0.3568,0.3517
88583.3649,0.3289,0.3242
88584.3336,0.9687,0.9086
88585.3135,0.9799,0.9079
88585.4107,0.0972,0.0818
88585.8171,0.4064,0.3036
88585.9808,0.1637,0.0767
88586.8977,0.9169,0.879
88587.0004,0.1027,0.0687
88587.9914,0.991,0.9106
88588.3101,0.3187,0.3132
88589.2863,0.9762,0.8975
88590.4354,1.1491,0.0816
88592.1419,1.7065,0.57
88593.4527,1.3108,0.3274
88595.4043,1.9516,0.8522
88596.5604,1.1561,0.0697
88598.0506,1.4902,0.3394
88599.9595,1.9089,0.8679
88601.3254,1.3659,0.3185
88603.3741,2.0487,0.8941
88604.3999,1.0258,0.079
88606.1682,1.7683,0.6395
88607.2665,1.0983,0.0811
88608.9136,1.6471,0.6615
88610.1296,1.216,0.0751
88610.545,0.4154,0.3019
88611.207,0.662,0.6088
88611.8882,0.6812,0.6664
88612.7981,0.9099,0.831
88612.9088,0.1107,0.0683
88613.5982,0.6894,0.5856
88613.7327,0.1345,0.068
88614.0585,0.3258,0.3208
88615.0222,0.9637,0.8979
88615.199,0.1768,0.0736
88615.8786,0.6796,0.6049
88616.2074,0.3288,0.3239
88616.8823,0.6749,0.6455
88617.7877,0.9054,0.8708
88617.9668,0.1791,0.0698
88618.5898,0.623,0.5795
88619.3376,0.7478,0.6412
88619.7635,0.4259,0.3282
88620.4154,0.6519,0.5789
88621.3699,0.9545,0.8779
88622.2923,0.9224,0.8864
88622.7366,0.4443,0.3474
88623.1212,0.3846,0.3012
88623.8082,0.687,0.6266
88624.7099,0.9017,0.8967
88624.8572,0.1473,0.082
88624.9918,0.1346,0.0748
88625.0843,0.0925,0.0769
88625.7595,0.6752,0.5943
88626.7141,0.9546,0.8432
88626.8746,0.1605,0.081
88627.2461,0.3715,0.3318
88627.8775,0.6314,0.5779
88628.4967,0.6192,0.5903
88630.5142,2.0175,0.9241
88632.4711,1.9569,0.8381
88634.1187,1.6476,0.6602
88635.7528,1.6341,0.6722
88636.9043,1.1515,0.0787
88638.4465,1.5422,0.581
88639.6906,1.2441,0.3087
88641.4649,1.7743,0.6852
88642.6029,1.138,0.0682
88644.0334,1.4305,0.3383
88645.6609,1.6275,0.6399
88647.5212,1.8603,0.8653
88648.884,1.3628,0.3176
88650.8849,2.0009,0.8646
88651.6139,0.729,0.6592
88651.9649,0.351,0.3198
88652.1149,0.15,0.079
88652.5208,0.4059,0.3117
88652.663,0.1422,0.0678
88653.3266,0.6636,0.5867
88653.4527,0.1261,0.0694
88653.5691,0.1164,0.0801
88653.9326,0.3635,0.3189
88654.3001,0.3675,0.3198
88654.6423,0.3422,0.3276
88654.7952,0.1529,0.073
88655.6713,0.8761,0.8202
88655.7556,0.0843,0.0692
88656.1382,0.3826,0.3092
88657.0504,0.9122,0.8691
88657.1364,0.086,0.0709
88657.5797,0.4433,0.3271
88657.6613,0.0816,0.0764
88658.64,0.9787,0.8713
88659.2913,0.6513,0.5764
88660.2062,0.9149,0.8517
88661.1573,0.9511,0.8934
88661.8243,0.667,0.6077
88662.1566,0.3323,0.3183
88663.1014,0.9448,0.8594
88664.0627,0.9613,0.8903
88664.7367,0.674,0.6027
88665.1225,0.3858,0.3279
88665.4945,0.372,0.3338
88665.8812,0.3867,0.3283
88666.49,0.6088,0.5809
88667.1517,0.6617,0.6088
88668.1369,0.9852,0.87
88669.5035,1.3666,0.3227
88671.1645,1.661,0.6568
88672.8569,1.6924,0.5994
88674.683,1.8261,0.6765
88676.3664,1.6834,0.6003
88678.343,1.9766,0.8594
88679.763,1.42,0.3403
88681.2148,1.4518,0.3422
88683.2433,2.0285,0.8517
88685.1686,1.9253,0.8361
88686.4534,1.2848,0.3128
88688.4771,2.0237,0.9117
88689.7999,1.3228,0.3451
88691.668,1.8681,0.8414
88692.6453,0.9773,0.8774
88693.5296,0.8843,0.8148
88694.4417,0.9121,0.8666
88694.8774,0.4357,0.3403
88695.6151,0.7377,0.6555
88695.7446,0.1295,0.0788
88695.8984,0.1538,0.0789
88696.0653,0.1669,0.0694
88696.9799,0.9146,0.8991
88697.9664,0.9865,0.8786
88698.1271,0.1607,0.0782
88699.0241,0.897,0.8395
88699.6666,0.6425,0.6275
88699.7791,0.1125,0.0784
88700.4658,0.6867,0.6142
88700.8828,0.417,0.3435
88701.2497,0.3669,0.3332
88701.3773,0.1276,0.0708
88701.4648,0.0875,0.0825
88701.8284,0.3636,0.3322
88702.1986,0.3702,0.3402
88703.1094,0.9108,0.8737
88703.1918,0.0824,0.0772
88703.3328,0.141,0.0815
88704.0107,0.6779,0.6072
88704.1443,0.1336,0.0715
88704.5702,0.4259,0.3155
88704.7195,0.1493,0.0793
88705.6337,0.9142,0.843
88706.4901,0.8564,0.8196
88707.1631,0.673,0.5924
88708.0861,0.923,0.8387
88708.7525,0.6664,0.6271
88708.9021,0.1496,0.0682
88710.7155,1.8134,0.8449
88712.4445,1.729,0.5974
88713.5453,1.1008,0.0772
88715.3171,1.7718,0.6029
88716.645,1.3279,0.3469
88718.1113,1.4663,0.3395
88719.5189,1.4076,0.3003
88720.9104,1.3915,0.3421
88722.4032,1.4928,0.3352
88723.788,1.3848,0.3329
88725.7316,1.9436,0.8642
88726.7965,1.0649,0.0773
88728.5898,1.7933,0.8221
88730.4494,1.8596,0.8826
88731.3744,0.925,0.8973
88732.3194,0.945,0.8984
88732.4595,0.1401,0.0777
88733.1028,0.6433,0.6051
88733.4742,0.3714,0.3166
88734.2035,0.7293,0.647
88734.3343,0.1308,0.0764
88734.4798,0.1455,0.0754
88735.4586,0.9788,0.9303
88736.5005,1.0419,0.9367
88737.4591,0.9586,0.8906
88737.8099,0.3508,0.3357
88738.7935,0.9836,0.9149
88739.6744,0.8809,0.8371
88740.4177,0.7433,0.6726
88740.6139,0.1962,0.081
88740.9984,0.3845,0.3092
88741.6444,0.646,0.5763
88741.8004,0.156,0.0792
88741.9741,0.1737,0.0762
88742.3864,0.4123,0.3008
88743.4094,1.023,0.9207
88743.7688,0.3594,0.3032
88744.5363,0.7675,0.6848
88744.6482,0.1119,0.0796
88745.6661,1.0179,0.9049
88746.3594,0.6933,0.6159
88746.7553,0.3959,0.3194
88747.7017,0.9464,0.8685
88748.3688,0.6671,0.6226
88748.7426,0.3738,0.3403
88749.6949,0.9523,0.8821
88750.1125,0.4176,0.3343
88750.2833,0.1708,0.0813
88751.7389,1.4556,0.3424
88753.6802,1.9413,0.8438
88755.5121,1.8319,0.875
88756.8981,1.386,0.3199
88758.2559,1.3578,0.3213
88760.2254,1.9695,0.8574
88761.518,1.2926,0.3075
88763.0315,1.5135,0.5941
88764.9528,1.9213,0.8793
88766.2686,1.3158,0.3061
88768.0859,1.8173,0.8238
88769.1745,1.0886,0.0782
88770.2777,1.1032,0.0748
88771.9729,1.6952,0.6662
88772.674,0.7011,0.6003
88773.0318,0.3578,0.2995
88773.1794,0.1476,0.0692
88774.1559,0.9765,0.9049
88774.8041,0.6482,0.6173
88775.7162,0.9121,0.8328
88776.4706,0.7544,0.6439
88776.6415,0.1709,0.0744
88777.2679,0.6264,0.5877
88778.2504,0.9825,0.9108
88778.3567,0.1063,0.079
88778.7816,0.4249,0.3564
88779.7562,0.9746,0.894
88780.3938,0.6376,0.6001
88781.1097,0.7159,0.6726
88781.7634,0.6537,0.6133
88782.4852,0.7218,0.6153
88783.4416,0.9564,0.8782
88783.5647,0.1231,0.0791
88784.4689,0.9042,0.8895
88785.2029,0.734,0.6597
88785.3232,0.1203,0.0717
88786.2956,0.9724,0.8989
88787.0091,0.7135,0.6344
88787.4081,0.399,0.3132
88787.5897,0.1816,0.0714
88788.2882,0.6985,0.637
88788.3845,0.0963,0.0676
88788.5269,0.1424,0.0721
88789.2462,0.7193,0.6363
88789.6082,0.362,0.317
88789.9734,0.3652,0.3505
88790.4149,0.4415,0.3337
88791.1094,0.6945,0.6572
88792.88,1.7706,0.6702
88793.9803,1.1003,0.0713
88795.109,1.1287,0.0683
88797.0908,1.9818,0.8807
88798.9926,1.9018,0.846
88800.8798,1.8872,0.8982
88802.7752,1.8954,0.8965
88803.9171,1.1419,0.0682
88805.6032,1.6861,0.5719
88807.0241,1.4209,0.312
88808.9604,1.9363,0.9408
88810.9619,2.0015,0.9173
88813.0022,2.0403,0.9301
88814.2697,1.2675,0.314
88815.1483,0.8786,0.8216
88816.1349,0.9866,0.9049
88816.3164,0.1815,0.0805
88817.2475,0.9311,0.8847
88817.9069,0.6594,0.6446
88818.0167,0.1098,0.0739
88818.9292,0.9125,0.8964
88819.2459,0.3167,0.3121
88819.6592,0.4133,0.3458
88820.6715,1.0123,0.9038
88821.3321,0.6606,0.6011
88822.2889,0.9568,0.9238
88823.2307,0.9418,0.8725
88824.1007,0.87,0.827
88825.031,0.9303,0.8845
88825.1578,0.1268,0.07
88825.857,0.6992,0.6382
88826.5406,0.6836,0.5872
88826.7206,0.18,0.0705
88827.116,0.3954,0.3487
88827.5052,0.3892,0.3246
88827.6479,0.1427,0.0701
88828.6397,0.9918,0.9077
88829.0763,0.4366,0.3265
88829.7336,0.6573,0.5806
88830.7058,0.9722,0.9133
88831.6226,0.9168,0.88
88831.9746,0.352,0.3102
88832.9597,0.9851,0.9119
88833.928,0.9683,0.8952
88834.6,0.672,0.6666
88835.5767,0.9767,0.8779
88835.9621,0.3854,0.348
88836.3674,0.4053,0.3333
88837.4694,1.102,0.0784
88839.3785,1.9091,0.9223
21366.0386,1.0386,0.0687
21367.1039,1.0653,0.0776
21367.1729,0.069,0.069
21367.2484,0.0755,0.0755
21367.3173,0.0689,0.0689
21367.3889,0.0716,0.0716
21367.4702,0.0813,0.0813
21367.5516,0.0814,0.0814
21367.6283,0.0767,0.0767
21367.7035,0.0752,0.0752
21367.7793,0.0758,0.0758
21367.8578,0.0785,0.0785
21367.9391,0.0813,0.0813
21368.0203,0.0812,0.0812
21368.0944,0.0741,0.0741
21368.1741,0.0797,0.0797
21368.2685,0.0944,0.0715
21368.3729,0.1044,0.0801
21368.4738,0.1009,0.0775
21368.578,0.1042,0.0794
21368.952,0.374,0.3485
21369.3027,0.3507,0.3279
21369.4491,0.1464,0.0699
21369.5917,0.1426,0.0723
21369.7336,0.1419,0.0706
21369.8806,0.147,0.0709
21370.0258,0.1452,0.0699
21370.181,0.1552,0.0807
21370.3425,0.1615,0.0817
21370.4888,0.1463,0.0683
21370.6354,0.1466,0.0688
21370.7949,0.1595,0.0778
21370.9499,0.155,0.079
21371.1021,0.1522,0.0804
21371.2995,0.1974,0.0813
21371.4937,0.1942,0.0788
21371.681,0.1873,0.0698
21371.8649,0.1839,0.0693
21372.0491,0.1842,0.0703
21372.2334,0.1843,0.0732
21372.3494,0.116,0.0774
21372.456,0.1066,0.0691
21372.5354,0.0794,0.0794
21372.6154,0.08,0.08
21373.6292,1.0138,0.0812
21374.741,1.1118,0.08
21375.8591,1.1181,0.078
21377.02,1.1609,0.0795
21378.0297,1.0097,0.0684
21379.1918,1.1621,0.0731
21379.2614,0.0696,0.0696
21379.3364,0.075,0.075
21379.418,0.0816,0.0816
21379.492,0.074,0.074
21379.5686,0.0766,0.0766
21379.6486,0.08,0.08
21379.7209,0.0723,0.0723
21379.7938,0.0729,0.0729
21379.874,0.0802,0.0802
21379.9547,0.0807,0.0807
21380.0327,0.078,0.078
21380.1128,0.0801,0.0801
21380.1877,0.0749,0.0749
21380.2697,0.082,0.082
21380.373,0.1033,0.0788
21380.474,0.101,0.0745
21380.568,0.094,0.0708
21380.6681,0.1001,0.0742
21381.0439,0.3758,0.3508
21381.409,0.3651,0.3412
21381.5632,0.1542,0.081
21381.7059,0.1427,0.0725
21381.8553,0.1494,0.0745
21381.996,0.1407,0.0683
21382.1545,0.1585,0.081
21382.3052,0.1507,0.0798
21382.4503,0.1451,0.075
21382.6112,0.1609,0.0823
21382.7562,0.145,0.0713
21382.9105,0.1543,0.0752
21383.0541,0.1436,0.0693
21383.2023,0.1482,0.075
21383.394,0.1917,0.0745
21383.5859,0.1919,0.0731
21383.7671,0.1812,0.0707
21383.964,0.1969,0.0807
21384.157,0.193,0.0733
21384.3484,0.1914,0.0819
21384.4676,0.1192,0.079
21384.5837,0.1161,0.0782
21384.6589,0.0752,0.0752
21384.7406,0.0817,0.0817
21385.9098,1.1692,0.0776
21386.9236,1.0138,0.0798
21387.9536,1.03,0.0749
21388.9854,1.0318,0.0729
21389.988,1.0026,0.0788
21390.9859,0.9979,0.0757
21391.0566,0.0707,0.0707
21391.1322,0.0756,0.0756
21391.2092,0.077,0.077
21391.2884,0.0792,0.0792
21391.3605,0.0721,0.0721
21391.4355,0.075,0.075
21391.5039,0.0684,0.0684
21391.5759,0.072,0.072
21391.6464,0.0705,0.0705
21391.7191,0.0727,0.0727
21391.7955,0.0764,0.0764
21391.8671,0.0716,0.0716
21391.9379,0.0708,0.0708
21392.0172,0.0793,0.0793
21392.1163,0.0991,0.0766
21392.2183,0.102,0.0762
21392.3169,0.0986,0.0725
21392.4123,0.0954,0.0725
21392.7852,0.3729,0.3469
21393.1244,0.3392,0.3144
21393.268,0.1436,0.0696
21393.4186,0.1506,0.0702
21393.5742,0.1556,0.0805
21393.7256,0.1514,0.0722
21393.8743,0.1487,0.0691
21394.0238,0.1495,0.0731
21394.1774,0.1536,0.0769
21394.3268,0.1494,0.0707
21394.4827,0.1559,0.0766
21394.6226,0.1399,0.0718
21394.7703,0.1477,0.0722
